4.39;21.88;0.02;366.18;0.72;6.81;0.01;2.34
7.18;21.87;0.01;368.18;0.57;6.84;0.01;3.13
9.98;21.87;0.01;369.55;0.50;6.86;0.01;3.59
12.77;21.87;0.01;371.00;0.43;6.87;0.01;3.84
15.57;21.86;0.01;372.55;0.50;6.90;0.01;3.93
18.36;21.88;0.02;373.27;0.45;6.90;0.01;3.85
21.15;21.87;0.01;374.55;0.50;6.92;0.01;3.61
23.95;21.87;0.01;375.45;0.50;6.93;0.01;3.15
26.74;21.87;0.01;376.36;0.48;6.95;0.01;2.37
29.53;21.87;0.01;377.09;0.29;6.96;0.00;0.05
32.33;21.87;0.01;377.82;0.39;6.97;0.01;0.04
35.12;21.87;0.01;378.64;0.48;6.98;0.01;0.04
37.92;21.87;0.01;379.00;0.43;6.98;0.01;0.03
40.71;21.86;0.01;379.27;0.45;6.99;0.01;0.03
43.50;21.86;0.01;379.91;0.29;6.99;0.00;0.03
46.30;21.87;0.01;380.18;0.39;7.00;0.01;0.02
49.09;21.87;0.01;380.82;0.39;7.01;0.01;0.02
51.89;21.86;0.01;381.00;0.00;7.01;0.00;0.02
54.68;21.86;0.01;381.00;0.00;7.01;0.00;0.02
57.47;21.86;0.01;381.18;0.39;7.01;0.01;0.01
94.51;21.86;0.01;381.73;0.45;7.02;0.01;0.01
94.52;21.86;0.01;381.64;0.48;7.02;0.01;0.01
94.52;21.86;0.01;382.00;0.00;7.02;0.00;0.01
94.52;21.86;0.01;382.09;0.29;7.02;0.00;0.01
94.52;21.86;0.01;382.18;0.39;7.02;0.01;0.01
94.52;21.85;0.01;382.00;0.00;7.02;0.00;0.01
94.52;21.85;0.00;382.18;0.39;7.02;0.01;0.01
94.52;21.85;0.00;382.55;0.50;7.03;0.01;0.01
94.52;21.85;0.02;382.64;0.48;7.03;0.01;0.01
94.52;21.85;0.01;382.91;0.29;7.03;0.00;0.01
94.52;21.84;0.02;383.00;0.00;7.03;0.00;0.01
94.52;21.85;0.02;383.09;0.29;7.04;0.00;0.01
94.53;21.84;0.02;383.00;0.00;7.03;0.00;0.01
96.59;21.85;0.01;383.09;0.29;7.04;0.00;0.01
99.39;21.84;0.02;383.00;0.00;7.03;0.00;0.00
102.18;21.84;0.02;383.00;0.00;7.03;0.00;0.00
104.97;21.84;0.02;383.73;0.45;7.04;0.01;0.00
107.77;21.85;0.02;384.27;0.45;7.05;0.01;0.01
110.56;21.84;0.02;385.45;0.78;7.07;0.01;0.01
113.36;21.84;0.02;386.27;0.45;7.08;0.01;0.02
116.15;21.85;0.02;387.55;0.66;7.10;0.01;0.02
118.94;21.84;0.02;387.55;0.50;7.10;0.01;0.02
121.74;21.85;0.02;387.91;0.29;7.10;0.00;0.03
124.53;21.85;0.01;388.00;0.74;7.10;0.01;0.03
127.33;21.84;0.02;389.27;0.45;7.12;0.01;0.03
130.12;21.84;0.02;389.91;0.29;7.13;0.00;0.03
132.91;21.84;0.02;390.09;0.29;7.13;0.00;0.02
135.71;21.84;0.02;390.55;0.50;7.14;0.01;0.02
138.51;21.85;0.00;390.45;0.50;7.13;0.01;0.02
141.30;21.84;0.02;390.91;0.29;7.14;0.00;0.02
144.09;21.84;0.02;391.00;0.00;7.14;0.00;0.02
146.89;21.84;0.02;391.45;0.50;7.15;0.01;0.02
149.68;21.85;0.02;391.73;0.45;7.15;0.01;0.01
152.47;21.84;0.02;391.91;0.29;7.15;0.00;0.01
155.27;21.84;0.02;392.00;0.00;7.16;0.00;0.01
158.06;21.85;0.02;392.00;0.00;7.16;0.00;0.01
160.86;21.84;0.02;392.09;0.29;7.16;0.00;0.01
163.65;21.83;0.02;392.45;0.50;7.16;0.01;0.01
166.44;21.84;0.02;392.64;0.48;7.16;0.01;0.01
169.24;21.84;0.02;392.82;0.39;7.17;0.01;0.01
173.42;21.85;0.01;393.00;0.00;7.17;0.00;0.01
174.83;21.85;0.02;393.00;0.00;7.17;0.00;0.01
177.62;21.84;0.02;392.82;0.39;7.17;0.01;0.01
180.41;21.85;0.02;393.00;0.00;7.17;0.00;0.01
183.21;21.85;0.01;392.91;0.29;7.17;0.00;0.00
186.00;21.85;0.01;392.91;0.29;7.17;0.00;0.00
188.80;21.85;0.01;392.91;0.29;7.17;0.00;0.00
191.59;21.85;0.01;392.91;0.29;7.17;0.00;0.00
194.38;21.85;0.01;393.00;0.00;7.17;0.00;0.00
197.18;21.85;0.01;392.82;0.39;7.17;0.01;0.00
199.97;21.84;0.02;392.91;0.29;7.17;0.00;0.00
202.77;21.82;0.02;393.18;0.39;7.17;0.01;0.00
205.56;21.84;0.02;392.91;0.29;7.17;0.00;0.00
208.36;21.85;0.02;392.91;0.29;7.17;0.00;0.00
211.15;21.84;0.02;392.91;0.29;7.17;0.00;0.00
213.95;21.84;0.03;393.00;0.00;7.17;0.00;0.00
216.74;21.84;0.02;393.00;0.00;7.17;0.00;0.00
219.53;21.85;0.02;393.00;0.00;7.17;0.00;0.00
222.32;21.85;0.01;393.00;0.00;7.17;0.00;0.00
225.12;21.87;0.02;393.00;0.00;7.17;0.00;0.00
227.92;21.87;0.01;393.00;0.00;7.17;0.00;0.00
230.71;21.87;0.02;393.00;0.00;7.17;0.00;0.00
233.50;21.87;0.02;393.00;0.00;7.17;0.00;0.00
236.30;21.87;0.03;393.00;0.00;7.17;0.00;0.00
239.09;21.84;0.02;393.09;0.29;7.17;0.00;0.00
