#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;23.57;4.61;578.64;0.48;10.03;0.01;2.40
0.00;25.02;0.02;578.73;0.45;10.03;0.01;3.31
0.00;25.03;0.02;578.00;0.00;10.02;0.00;3.94
0.01;25.03;0.02;578.09;0.29;10.02;0.00;4.41
0.01;25.02;0.00;578.00;0.00;10.02;0.00;4.77
0.01;25.02;0.02;578.00;0.00;10.02;0.00;5.05
0.01;25.02;0.02;578.00;0.00;10.02;0.00;5.26
0.01;25.01;0.02;578.00;0.00;10.02;0.00;5.40
0.01;25.02;0.02;578.00;0.00;10.02;0.00;5.48
0.01;25.01;0.01;578.00;0.00;10.02;0.00;5.51
0.01;25.01;0.01;578.00;0.00;10.02;0.00;5.48
0.01;25.02;0.01;578.00;0.00;10.02;0.00;5.40
0.01;25.01;0.01;578.00;0.00;10.02;0.00;5.26
0.01;25.01;0.01;577.91;0.29;10.02;0.00;5.05
0.01;25.01;0.01;578.00;0.00;10.02;0.00;4.77
0.01;25.00;0.01;578.00;0.00;10.02;0.00;4.41
0.01;25.00;0.01;578.00;0.00;10.02;0.00;3.94
0.02;25.01;0.01;578.00;0.00;10.02;0.00;3.31
0.02;25.01;0.01;578.00;0.00;10.02;0.00;2.40
0.02;25.00;0.01;578.00;0.00;10.02;0.00;0.00
4.02;25.01;0.01;578.00;0.00;10.02;0.00;0.00
4.02;25.00;0.01;578.00;0.00;10.02;0.00;0.00
6.19;25.00;0.01;578.00;0.00;10.02;0.00;0.00
8.98;25.00;0.01;577.91;0.29;10.02;0.00;0.00
11.77;25.00;0.01;578.00;0.00;10.02;0.00;0.00
14.57;25.00;0.01;577.91;0.29;10.02;0.00;0.00
17.36;25.00;0.02;577.73;0.45;10.02;0.01;0.00
20.16;25.00;0.01;578.00;0.00;10.02;0.00;0.00
22.95;25.00;0.01;578.00;0.00;10.02;0.00;0.00
25.75;25.00;0.02;578.00;0.00;10.02;0.00;0.00
28.54;24.99;0.01;578.00;0.00;10.02;0.00;0.00
31.34;24.99;0.01;577.82;0.39;10.02;0.01;0.00
34.13;24.99;0.01;578.00;0.00;10.02;0.00;0.00
36.92;24.99;0.01;577.82;0.39;10.02;0.01;0.00
39.72;24.98;0.01;578.00;0.00;10.02;0.00;0.00
42.51;24.99;0.01;578.09;0.29;10.02;0.00;0.00
45.31;24.98;0.01;578.00;0.00;10.02;0.00;0.00
48.10;24.98;0.01;578.00;0.00;10.02;0.00;0.00
50.89;24.98;0.02;578.00;0.00;10.02;0.00;0.00
53.69;24.97;0.01;578.00;0.00;10.02;0.00;0.00
