0.00;21.81;4.49;307.00;0.00;1.83;0.00;0.85
0.00;19.35;3.27;307.00;0.00;1.83;0.00;1.13
4.13;20.39;0.02;307.09;0.29;1.83;0.02;1.30
6.93;20.42;0.02;307.36;0.64;1.85;0.04;1.39
9.73;20.44;0.01;306.82;0.57;1.82;0.03;1.41
12.52;20.44;0.01;305.91;0.29;1.76;0.02;1.38
15.31;20.43;0.01;306.00;0.00;1.77;0.00;1.29
18.11;20.44;0.01;305.91;0.29;1.76;0.02;1.12
20.90;20.44;0.01;303.91;1.56;1.64;0.09;0.84
23.70;20.44;0.01;300.00;0.00;1.41;0.00;0.13
26.49;20.44;0.01;300.00;0.00;1.41;0.00;0.16
29.28;20.44;0.01;298.18;1.19;1.30;0.07;0.19
32.08;20.43;0.01;294.91;1.88;1.10;0.11;0.24
34.87;20.42;0.02;290.27;0.62;0.83;0.04;0.31
37.67;20.43;0.01;289.64;0.77;0.79;0.05;0.35
40.46;20.43;0.02;287.18;1.11;0.64;0.07;0.39
43.25;20.44;0.01;281.09;2.43;0.28;0.14;0.45
46.05;20.44;0.01;278.27;0.45;0.11;0.03;0.48
48.84;20.46;0.01;278.64;0.48;0.13;0.03;0.48
51.64;20.47;0.01;277.55;1.50;0.07;0.09;0.48
57.68;20.48;0.01;274.00;0.00;-0.14;0.00;0.46
57.68;20.49;0.01;268.27;3.39;-0.48;0.20;0.47
60.02;20.51;0.02;265.27;0.45;-0.66;0.03;0.48
62.81;20.53;0.02;265.09;0.29;-0.67;0.02;0.48
65.61;20.53;0.01;264.18;1.64;-0.73;0.10;0.45
68.40;20.56;0.01;248.82;7.02;-1.65;0.42;0.56
71.20;20.59;0.02;221.64;8.63;-3.27;0.51;0.99
73.99;20.60;0.01;189.09;11.48;-5.21;0.69;1.62
76.78;20.60;0.01;155.36;3.08;-7.22;0.18;2.33
79.58;20.61;0.01;154.18;0.39;-7.29;0.02;2.70
82.37;20.64;0.01;154.18;0.39;-7.29;0.02;2.86
85.17;20.65;0.01;136.36;12.61;-8.35;0.75;3.01
87.96;20.66;0.00;126.00;0.00;-8.97;0.00;3.06
90.75;20.68;0.02;118.27;10.75;-9.43;0.64;2.93
93.55;20.69;0.02;101.09;0.29;-10.46;0.02;2.64
96.34;20.70;0.02;101.09;0.29;-10.46;0.02;2.16
99.14;20.72;0.01;100.64;0.64;-10.49;0.04;1.68
101.93;20.73;0.00;100.27;0.45;-10.51;0.03;1.35
104.72;20.73;0.00;100.18;0.39;-10.51;0.02;1.27
107.52;20.74;0.01;100.45;0.66;-10.50;0.04;1.09
