0.00;17.22;6.73;427.27;1.76;7.71;0.03;2.61
3.37;20.34;0.01;419.64;4.29;7.59;0.07;3.46
6.17;20.27;0.04;407.91;2.84;7.41;0.04;3.93
8.96;20.21;0.01;397.73;3.14;7.25;0.05;4.16
11.76;20.16;0.03;387.00;3.16;7.09;0.05;4.21
14.55;20.10;0.02;377.00;3.10;6.93;0.05;4.09
17.34;20.02;0.03;366.64;2.84;6.77;0.04;3.79
20.14;19.86;0.06;356.91;2.78;6.62;0.04;3.28
22.93;19.73;0.01;347.73;2.49;6.48;0.04;2.46
25.73;19.67;0.02;339.09;2.35;6.35;0.04;0.44
28.52;19.65;0.01;331.36;2.14;6.23;0.03;0.44
31.31;19.67;0.01;323.36;2.46;6.11;0.04;0.42
34.11;19.64;0.02;316.82;1.80;6.01;0.03;0.40
36.91;19.61;0.02;310.45;1.67;5.91;0.03;0.38
39.70;19.59;0.02;304.45;1.67;5.82;0.03;0.36
42.49;19.57;0.01;299.36;1.55;5.74;0.02;0.33
45.29;19.59;0.02;294.82;1.11;5.67;0.02;0.31
48.08;19.61;0.02;290.64;1.37;5.61;0.02;0.28
50.88;19.63;0.01;286.36;0.98;5.54;0.02;0.26
53.67;19.63;0.02;283.09;1.00;5.49;0.02;0.24
62.94;19.61;0.02;280.00;0.85;5.44;0.01;0.21
62.94;19.58;0.02;277.00;0.74;5.40;0.01;0.19
62.94;19.58;0.00;274.45;0.89;5.36;0.01;0.18
64.85;19.57;0.02;272.09;0.67;5.32;0.01;0.16
67.64;19.58;0.01;270.45;0.50;5.30;0.01;0.14
70.43;19.56;0.01;268.36;0.64;5.26;0.01;0.13
73.23;19.56;0.01;266.36;0.48;5.23;0.01;0.12
76.02;19.59;0.02;264.91;0.67;5.21;0.01;0.11
78.82;19.63;0.02;263.18;0.39;5.18;0.01;0.10
81.61;19.67;0.02;261.82;0.57;5.16;0.01;0.09
84.40;19.71;0.02;260.45;0.50;5.14;0.01;0.08
87.20;19.76;0.02;259.55;0.50;5.13;0.01;0.07
89.99;19.75;0.02;258.36;0.48;5.11;0.01;0.07
92.79;19.70;0.02;257.36;0.48;5.09;0.01;0.06
95.58;19.68;0.00;256.73;0.45;5.08;0.01;0.06
98.37;19.71;0.02;256.27;0.62;5.08;0.01;0.05
101.17;19.74;0.01;255.64;0.48;5.07;0.01;0.05
103.97;19.76;0.02;255.09;0.29;5.06;0.00;0.04
106.76;19.79;0.02;254.73;0.45;5.05;0.01;0.03
109.55;19.78;0.02;254.00;0.00;5.04;0.00;0.03
112.34;19.79;0.02;253.64;0.48;5.04;0.01;0.03
115.14;19.83;0.01;253.09;0.29;5.03;0.00;0.02
117.94;19.84;0.01;252.91;0.29;5.03;0.00;0.02
120.73;19.86;0.02;252.45;0.50;5.02;0.01;0.02
123.52;19.91;0.02;252.27;0.45;5.02;0.01;0.02
126.32;19.94;0.01;252.00;0.00;5.01;0.00;0.02
129.11;19.99;0.02;251.91;0.29;5.01;0.00;0.02
131.90;20.02;0.02;251.64;0.48;5.01;0.01;0.01
134.70;20.07;0.01;251.36;0.48;5.00;0.01;0.01
137.49;20.10;0.01;251.27;0.45;5.00;0.01;0.01
140.29;20.12;0.02;251.09;0.29;5.00;0.00;0.01
143.08;20.15;0.02;251.09;0.29;5.00;0.00;0.01
145.87;20.18;0.02;250.91;0.29;4.99;0.00;0.01
148.67;20.20;0.03;251.18;0.39;5.00;0.01;0.01
151.46;20.23;0.02;251.00;0.00;5.00;0.00;0.01
154.26;20.27;0.01;250.55;0.50;4.99;0.01;0.01
157.05;20.27;0.01;250.45;0.50;4.99;0.01;0.01
159.84;20.24;0.02;250.55;0.50;4.99;0.01;0.00
162.64;20.21;0.02;250.09;0.29;4.98;0.00;0.01
165.43;20.17;0.01;250.27;0.45;4.98;0.01;0.01
168.75;20.16;0.00;250.18;0.39;4.98;0.01;0.01
171.02;20.16;0.01;250.09;0.29;4.98;0.00;0.01
173.82;20.16;0.02;250.00;0.00;4.98;0.00;0.01
176.61;20.14;0.02;250.09;0.29;4.98;0.00;0.00
179.41;20.11;0.02;250.18;0.39;4.98;0.01;0.00
182.20;20.10;0.02;249.91;0.29;4.98;0.00;0.00
184.99;20.09;0.01;250.00;0.00;4.98;0.00;0.00
187.78;20.07;0.01;250.00;0.00;4.98;0.00;0.00
190.58;20.07;0.01;250.00;0.00;4.98;0.00;0.00
193.38;20.06;0.01;250.18;0.39;4.98;0.01;0.00
196.17;20.06;0.01;249.64;0.48;4.97;0.01;0.00
198.96;20.02;0.02;250.00;0.00;4.98;0.00;0.00
201.76;19.99;0.00;250.09;0.29;4.98;0.00;0.00
204.55;19.98;0.02;250.00;0.43;4.98;0.01;0.00
207.35;19.98;0.02;249.91;0.29;4.98;0.00;0.00
210.14;19.96;0.02;249.91;0.29;4.98;0.00;0.00
212.93;19.95;0.00;249.82;0.39;4.98;0.01;0.00
215.73;19.95;0.02;250.00;0.00;4.98;0.00;0.00
218.52;19.96;0.02;249.91;0.29;4.98;0.00;0.00
221.32;19.97;0.02;249.82;0.39;4.98;0.01;0.00
