0.00;20.37;5.81;517.82;0.39;9.01;0.01;3.00
2.10;22.21;0.02;517.73;0.45;9.01;0.01;4.00
4.90;22.23;0.01;517.64;0.48;9.01;0.01;4.59
7.69;22.24;0.01;517.55;0.50;9.01;0.01;4.90
10.49;22.22;0.02;517.45;0.50;9.01;0.01;5.01
13.28;22.22;0.00;517.45;0.50;9.01;0.01;4.90
16.07;22.22;0.00;517.45;0.50;9.01;0.01;4.59
18.87;22.22;0.00;517.45;0.50;9.01;0.01;4.00
21.66;22.23;0.01;517.73;0.45;9.01;0.01;3.00
24.46;22.22;0.01;517.55;0.50;9.01;0.01;0.00
32.33;22.23;0.01;517.55;0.50;9.01;0.01;0.00
32.33;22.22;0.01;517.45;0.50;9.01;0.01;0.00
32.84;22.22;0.02;517.18;0.39;9.00;0.01;0.00
35.63;22.22;0.02;517.55;0.50;9.01;0.01;0.00
38.43;22.23;0.01;517.27;0.45;9.01;0.01;0.00
41.22;22.23;0.02;517.27;0.45;9.01;0.01;0.00
44.02;22.23;0.01;517.64;0.48;9.01;0.01;0.00
46.81;22.23;0.01;517.27;0.45;9.01;0.01;0.00
49.60;22.23;0.01;517.64;0.48;9.01;0.01;0.00
52.40;22.24;0.01;517.55;0.50;9.01;0.01;0.00
55.65;22.23;0.01;517.36;0.48;9.01;0.01;0.00
57.99;22.23;0.01;517.27;0.45;9.01;0.01;0.00
60.78;22.23;0.01;517.64;0.48;9.01;0.01;0.00
63.57;22.24;0.01;517.45;0.50;9.01;0.01;0.00
66.37;22.23;0.01;517.55;0.50;9.01;0.01;0.00
69.16;22.24;0.01;517.45;0.50;9.01;0.01;0.00
71.96;22.23;0.01;517.45;0.50;9.01;0.01;0.00
74.75;22.23;0.01;517.64;0.48;9.01;0.01;0.00
77.54;22.24;0.01;517.64;0.48;9.01;0.01;0.00
80.34;22.24;0.01;517.55;0.50;9.01;0.01;0.00
