0.00;18.87;5.97;176.09;24.86;3.84;0.38;1.45
0.00;18.86;5.96;209.45;120.05;4.36;1.85;2.04
2.11;20.75;0.02;232.82;113.49;4.72;1.75;2.44
4.90;20.76;0.02;297.64;31.13;5.71;0.48;2.81
7.69;20.75;0.01;408.00;28.43;7.41;0.44;3.23
10.49;20.72;0.02;490.27;19.38;8.68;0.30;3.58
13.28;20.70;0.02;544.82;12.22;9.52;0.19;3.77
16.08;20.69;0.02;577.45;6.97;10.02;0.11;3.72
18.87;20.67;0.02;597.55;4.85;10.33;0.07;3.36
21.66;20.69;0.02;612.45;4.16;10.56;0.06;2.52
24.46;20.69;0.02;624.18;2.41;10.74;0.04;2.36
27.25;20.67;0.02;630.55;1.23;10.83;0.02;2.08
30.05;20.67;0.02;634.36;0.88;10.89;0.01;1.63
32.84;20.67;0.02;636.82;0.72;10.93;0.01;1.10
35.63;20.66;0.02;638.45;0.50;10.96;0.01;0.71
38.43;20.66;0.01;639.27;0.45;10.97;0.01;0.46
41.22;20.66;0.02;639.91;0.29;10.98;0.00;0.31
44.02;20.66;0.00;640.82;0.39;10.99;0.01;0.21
46.81;20.66;0.01;641.64;0.48;11.00;0.01;0.13
49.60;20.66;0.02;642.00;0.00;11.01;0.00;0.08
52.40;20.67;0.02;642.00;0.00;11.01;0.00;0.05
55.19;20.67;0.02;642.45;0.50;11.02;0.01;0.04
57.99;20.68;0.02;642.64;0.48;11.02;0.01;0.03
60.78;20.69;0.02;642.82;1.03;11.02;0.02;0.02
63.57;20.70;0.01;643.64;0.48;11.04;0.01;0.02
66.37;20.71;0.01;644.09;0.29;11.04;0.00;0.02
69.16;20.70;0.02;644.18;0.39;11.04;0.01;0.02
71.96;20.70;0.02;644.36;0.48;11.05;0.01;0.01
74.75;20.69;0.02;644.64;0.48;11.05;0.01;0.01
77.55;20.69;0.02;645.00;0.00;11.06;0.00;0.02
80.34;20.68;0.02;645.00;0.00;11.06;0.00;0.01
83.13;20.67;0.02;644.91;0.29;11.05;0.00;0.01
85.93;20.61;0.01;645.09;0.29;11.06;0.00;0.01
88.72;20.60;0.02;645.18;0.39;11.06;0.01;0.01
91.52;20.57;0.02;645.45;0.50;11.06;0.01;0.01
94.31;20.56;0.01;645.36;0.48;11.06;0.01;0.01
97.10;20.55;0.01;645.27;0.45;11.06;0.01;0.00
99.90;20.56;0.00;645.64;1.77;11.07;0.03;0.00
102.69;20.59;0.02;645.55;0.50;11.06;0.01;0.00
105.49;20.61;0.01;645.36;0.48;11.06;0.01;0.00
113.94;20.63;0.01;645.55;0.50;11.06;0.01;0.00
113.94;20.64;0.01;645.18;0.39;11.06;0.01;0.00
113.94;20.65;0.01;645.45;0.50;11.06;0.01;0.00
116.66;20.65;0.01;645.55;0.50;11.06;0.01;0.00
119.46;20.65;0.01;645.64;0.48;11.07;0.01;0.00
122.25;20.64;0.01;645.55;0.50;11.06;0.01;0.00
125.05;20.64;0.01;645.64;0.48;11.07;0.01;0.00
127.84;20.60;0.02;646.00;0.00;11.07;0.00;0.00
130.64;20.58;0.02;645.55;0.50;11.06;0.01;0.00
133.43;20.56;0.02;646.00;0.00;11.07;0.00;0.00
136.22;20.55;0.01;645.64;0.48;11.07;0.01;0.00
139.02;20.51;0.02;645.91;0.29;11.07;0.00;0.00
141.81;20.50;0.02;645.91;0.29;11.07;0.00;0.00
144.61;20.47;0.01;646.09;0.29;11.07;0.00;0.00
147.40;20.47;0.01;646.00;0.00;11.07;0.00;0.00
150.19;20.48;0.01;645.91;0.29;11.07;0.00;0.00
152.99;20.48;0.01;645.91;0.29;11.07;0.00;0.00
155.78;20.47;0.01;645.82;0.39;11.07;0.01;0.00
158.58;20.48;0.01;645.91;0.29;11.07;0.00;0.00
161.37;20.49;0.02;645.82;0.39;11.07;0.01;0.00
