2.87;20.58;0.05;593.91;5.85;10.27;0.09;3.38
5.66;20.48;0.02;581.82;2.29;10.08;0.04;4.47
8.45;20.42;0.03;575.27;2.00;9.98;0.03;5.09
11.25;20.36;0.03;569.45;1.44;9.89;0.02;5.42
14.04;20.26;0.02;564.27;1.35;9.81;0.02;5.51
16.84;20.19;0.02;560.09;1.24;9.75;0.02;5.37
19.63;20.11;0.03;556.45;0.99;9.69;0.02;5.01
22.42;20.04;0.02;553.36;0.88;9.65;0.01;4.36
25.22;19.97;0.02;550.18;0.94;9.60;0.01;3.26
28.01;19.93;0.03;547.55;0.78;9.56;0.01;0.22
30.81;19.89;0.02;545.36;0.77;9.52;0.01;0.18
33.60;19.85;0.02;543.00;0.74;9.49;0.01;0.16
36.39;19.81;0.03;541.09;0.67;9.46;0.01;0.14
39.19;19.78;0.02;539.55;0.50;9.43;0.01;0.12
41.98;19.76;0.01;537.73;0.62;9.41;0.01;0.11
44.78;19.74;0.01;536.18;0.72;9.38;0.01;0.10
47.57;19.72;0.02;534.73;0.62;9.36;0.01;0.09
50.36;19.70;0.02;533.55;0.50;9.34;0.01;0.08
53.16;19.70;0.02;532.36;0.48;9.32;0.01;0.07
55.96;19.69;0.02;531.18;0.39;9.31;0.01;0.07
65.14;19.69;0.02;530.27;0.45;9.29;0.01;0.06
65.15;19.71;0.02;529.36;0.48;9.28;0.01;0.06
65.15;19.71;0.02;528.55;0.50;9.26;0.01;0.05
67.13;19.72;0.00;527.91;0.29;9.26;0.00;0.05
69.93;19.70;0.02;526.73;0.45;9.24;0.01;0.05
72.72;19.70;0.02;526.00;0.43;9.23;0.01;0.04
75.51;19.77;0.03;525.36;0.48;9.22;0.01;0.04
78.31;19.88;0.03;525.09;0.29;9.21;0.00;0.04
81.10;19.95;0.02;524.27;0.45;9.20;0.01;0.03
83.90;20.00;0.01;524.00;0.00;9.19;0.00;0.03
86.69;20.05;0.02;523.36;0.48;9.19;0.01;0.03
89.48;20.07;0.01;523.09;0.29;9.18;0.00;0.03
92.28;20.09;0.01;522.91;0.29;9.18;0.00;0.02
95.07;20.11;0.01;522.27;0.45;9.17;0.01;0.02
97.87;20.13;0.02;522.00;0.00;9.16;0.00;0.02
100.66;20.13;0.02;521.91;0.29;9.16;0.00;0.02
103.45;20.15;0.02;521.36;0.48;9.15;0.01;0.02
106.25;20.15;0.02;521.18;0.39;9.15;0.01;0.02
109.04;20.16;0.01;520.82;0.39;9.15;0.01;0.02
111.84;20.16;0.01;521.00;0.00;9.15;0.00;0.01
116.17;20.16;0.02;520.27;0.45;9.14;0.01;0.01
117.42;20.15;0.02;520.09;0.29;9.13;0.00;0.01
120.22;20.14;0.02;520.00;0.00;9.13;0.00;0.01
123.02;20.13;0.02;519.91;0.29;9.13;0.00;0.01
125.81;20.16;0.02;519.73;0.45;9.13;0.01;0.01
128.60;20.18;0.01;519.45;0.50;9.13;0.01;0.01
131.40;20.19;0.01;519.18;0.39;9.12;0.01;0.01
134.19;20.19;0.01;519.00;0.00;9.12;0.00;0.01
136.99;20.19;0.01;518.91;0.29;9.12;0.00;0.01
139.78;20.19;0.02;518.91;0.29;9.12;0.00;0.01
142.57;20.18;0.01;518.91;0.29;9.12;0.00;0.01
145.37;20.16;0.01;518.36;0.48;9.11;0.01;0.01
148.16;20.13;0.02;518.09;0.29;9.10;0.00;0.01
150.96;20.12;0.02;518.00;0.00;9.10;0.00;0.01
153.75;20.10;0.01;518.09;0.29;9.10;0.00;0.01
156.54;20.08;0.01;518.18;0.39;9.11;0.01;0.01
159.34;20.07;0.01;518.00;0.00;9.10;0.00;0.01
162.13;20.06;0.02;518.09;0.29;9.10;0.00;0.01
164.93;20.06;0.02;518.09;0.29;9.10;0.00;0.01
167.72;20.07;0.01;517.91;0.29;9.10;0.00;0.00
170.52;20.08;0.01;518.00;0.00;9.10;0.00;0.00
173.31;20.10;0.01;517.82;0.39;9.10;0.01;0.00
176.10;20.10;0.01;517.73;0.45;9.10;0.01;0.00
178.90;20.10;0.02;517.55;0.50;9.10;0.01;0.00
181.69;20.12;0.01;517.64;0.48;9.10;0.01;0.00
184.49;20.13;0.02;517.55;0.50;9.10;0.01;0.00
187.28;20.13;0.02;517.36;0.48;9.09;0.01;0.00
190.07;20.13;0.02;517.45;0.50;9.09;0.01;0.00
192.87;20.16;0.02;517.18;0.39;9.09;0.01;0.00
195.66;20.18;0.01;517.18;0.57;9.09;0.01;0.00
198.46;20.18;0.01;517.18;0.39;9.09;0.01;0.00
201.25;20.18;0.01;517.00;0.00;9.09;0.00;0.00
204.04;20.16;0.01;516.91;0.29;9.09;0.00;0.00
206.84;20.11;0.01;517.09;0.29;9.09;0.00;0.00
209.63;20.10;0.01;517.00;0.00;9.09;0.00;0.00
212.43;20.10;0.01;517.00;0.00;9.09;0.00;0.00
215.22;20.10;0.01;517.00;0.00;9.09;0.00;0.00
218.01;20.10;0.01;517.00;0.00;9.09;0.00;0.00
220.81;20.08;0.01;516.91;0.29;9.09;0.00;0.00
223.60;20.11;0.01;517.00;0.00;9.09;0.00;0.00
226.40;20.11;0.01;516.91;0.29;9.09;0.00;0.00
229.19;20.12;0.01;517.00;0.00;9.09;0.00;0.00
231.98;20.12;0.01;516.91;0.29;9.09;0.00;0.00
234.78;20.14;0.02;517.00;0.00;9.09;0.00;0.00
237.58;20.16;0.01;516.82;0.39;9.08;0.01;0.00
240.37;20.17;0.01;516.91;0.51;9.09;0.01;0.00
243.16;20.18;0.01;517.00;0.00;9.09;0.00;0.00
245.95;20.18;0.01;516.73;0.45;9.08;0.01;0.00
248.75;20.16;0.02;516.91;0.29;9.09;0.00;0.00
251.55;20.15;0.02;516.73;0.45;9.08;0.01;0.00
254.34;20.14;0.02;516.91;0.29;9.09;0.00;0.00
257.13;20.16;0.01;516.82;0.39;9.08;0.01;0.00
259.93;20.16;0.02;516.55;0.50;9.08;0.01;0.00
262.72;20.17;0.01;516.64;0.48;9.08;0.01;0.00
265.52;20.18;0.01;516.73;0.45;9.08;0.01;0.00
268.31;20.18;0.02;516.73;0.45;9.08;0.01;0.00
271.10;20.20;0.01;516.55;0.50;9.08;0.01;0.00
273.90;20.20;0.01;516.82;0.39;9.08;0.01;0.00
276.69;20.21;0.01;516.55;0.50;9.08;0.01;0.00
279.49;20.21;0.01;516.55;0.50;9.08;0.01;0.00
