0.25313496589660645;20.93;232
0.5071055889129639;20.93;231
0.7610363960266113;20.93;231
1.0149779319763184;20.93;232
1.2688462734222412;20.93;231
1.523926019668579;20.93;231
1.7765166759490967;20.93;231
2.030316114425659;20.93;232
2.2845983505249023;20.93;232
2.5385725498199463;20.97;232
2.792346954345703;20.93;232
3.0465123653411865;20.97;232
3.3004069328308105;20.97;231
3.5543646812438965;20.93;232
3.80831241607666;20.93;232
4.062261581420898;20.93;231
4.316164016723633;20.93;231
4.570155143737793;20.93;231
4.824056148529053;20.97;231
5.077849388122559;20.97;231
5.333616733551025;20.97;232
5.5858848094940186;20.93;231
5.839763879776001;20.93;231
6.097671747207642;20.97;231
6.351510047912598;20.97;231
6.60556173324585;20.97;231
6.859475612640381;20.97;232
7.1133928298950195;20.97;232
7.367229461669922;20.97;231
7.621255874633789;20.97;232
7.875192642211914;20.97;232
8.129169940948486;20.97;232
8.383066415786743;20.97;231
8.637020587921143;20.97;231
8.890945434570312;20.97;232
9.144830226898193;20.97;232
9.398837089538574;20.97;231
9.652818441390991;20.97;232
9.906737327575684;20.97;232
10.16062068939209;20.97;232
10.414614915847778;20.97;231
10.668540477752686;20.97;231
10.922501564025879;20.97;231
11.17623782157898;20.97;231
11.430363655090332;20.97;231
11.684290170669556;20.97;231
11.93825078010559;20.97;231
12.192319631576538;20.97;232
12.446118593215942;20.97;231
12.700013875961304;20.97;232
12.95389461517334;21.00;232
13.208002090454102;20.97;232
13.4619140625;21.00;231
13.715764045715332;21.00;231
13.969765663146973;20.97;232
14.223754405975342;20.97;231
14.477468729019165;20.97;232
14.731615781784058;20.97;231
14.985536813735962;21.00;232
15.239458560943604;21.00;232
15.493404626846313;20.97;232
15.747359037399292;21.00;231
16.001283168792725;21.00;231
16.255204916000366;21.00;231
16.509159564971924;21.00;231
16.763131380081177;21.00;231
17.017057418823242;21.00;231
17.271031618118286;20.97;231
17.52493906021118;20.97;231
17.778855085372925;21.00;231
18.03280520439148;21.00;231
18.28675365447998;20.97;232
18.540685415267944;21.00;232
18.794609785079956;21.00;231
19.04855489730835;21.00;231
19.302504301071167;21.00;231
19.556430339813232;21.00;231
19.81036138534546;21.00;232
20.064289808273315;21.00;232
20.318256378173828;20.97;231
20.575902223587036;20.97;231
20.83013653755188;21.00;232
21.084017276763916;21.00;232
21.338011026382446;20.97;232
21.591877698898315;20.97;232
21.845825910568237;21.00;232
22.099750995635986;21.00;231
22.353681325912476;21.00;232
22.607630729675293;20.97;232
22.861577033996582;21.00;232
23.115288496017456;21.00;232
23.369428873062134;21.00;232
23.623433113098145;20.97;231
23.87726664543152;21.00;232
24.13125252723694;20.97;231
24.385262966156006;20.97;232
24.639253616333008;21.00;231
24.893117427825928;21.00;231
25.14703631401062;21.00;231
25.400985717773438;21.00;231
