1.1502325534820557;23.13;135
2.3052194118499756;23.16;136
3.4599108695983887;23.13;136
4.61110258102417;23.16;135
5.766044616699219;23.13;136
6.917063236236572;23.13;136
8.071997880935669;23.13;135
9.222949504852295;23.13;136
10.377846002578735;23.13;136
11.53282904624939;23.16;136
12.683486938476562;23.16;136
13.838762044906616;23.16;135
14.989746809005737;23.16;136
16.144723176956177;23.16;135
17.295631408691406;23.16;135
18.450607538223267;23.16;136
19.601616144180298;23.16;135
20.7565860748291;23.16;135
21.91148042678833;23.16;136
23.062434911727905;23.16;135
24.21738290786743;23.16;135
25.368404626846313;23.16;136
26.523332118988037;23.16;135
27.674293279647827;23.16;135
28.829230546951294;23.16;136
29.984222173690796;23.16;135
31.135210037231445;23.16;136
32.29005765914917;23.13;136
33.44114542007446;23.20;135
34.596102476119995;23.16;135
35.74698519706726;23.20;136
36.901766777038574;23.20;135
38.05294394493103;23.20;136
39.207916259765625;23.16;135
40.36278510093689;23.16;136
41.513710260391235;23.20;136
42.668710231781006;23.16;135
43.81952905654907;23.16;135
44.97466421127319;23.20;136
46.12545323371887;23.23;136
47.28057336807251;23.16;136
48.43542242050171;23.20;136
49.58648061752319;23.20;135
50.74141311645508;23.20;136
51.89244771003723;23.20;136
53.04734230041504;23.20;135
54.19828653335571;23.20;136
55.35330510139465;23.20;135
56.50428247451782;23.20;136
57.659249782562256;23.20;136
58.81415867805481;23.20;136
59.96486306190491;23.16;136
61.1200737953186;23.20;136
62.271146059036255;23.20;135
63.42609930038452;23.20;136
64.57697582244873;23.20;135
65.73195934295654;23.20;135
66.88689708709717;23.20;136
68.03787088394165;23.20;136
69.1928198337555;23.20;135
70.34377336502075;23.20;136
71.49853515625;23.20;136
72.64970970153809;23.20;135
73.8045105934143;23.20;136
74.95562648773193;23.20;136
76.11061716079712;23.20;135
77.26550030708313;23.23;136
78.41653537750244;23.20;136
79.5714259147644;23.20;135
80.72215390205383;23.20;136
81.87739992141724;23.20;136
83.02835726737976;23.20;135
84.18324017524719;23.23;136
85.33820056915283;23.23;136
86.48924589157104;23.20;135
87.64419889450073;23.20;135
88.79513478279114;23.23;136
89.95011186599731;23.23;135
91.10115194320679;23.23;135
92.25597596168518;23.20;136
93.40697956085205;23.20;135
94.56196141242981;23.20;136
95.71677708625793;23.23;137
96.86773705482483;23.23;135
98.02243733406067;23.20;136
99.17347502708435;23.16;136
100.32873773574829;23.23;135
101.4797625541687;23.23;136
102.63493371009827;23.20;136
103.7895839214325;23.23;135
104.94059681892395;23.20;136
106.09550619125366;23.20;135
107.24625563621521;23.23;135
108.40125846862793;23.23;135
109.55247473716736;23.23;135
110.70696544647217;23.23;135
111.85807704925537;23.20;136
113.01318120956421;23.20;136
114.16821146011353;23.23;135
115.31921601295471;23.23;136
