0.00;19.29;5.15;279.00;4.88;5.66;0.07;2.00
2.61;21.01;0.07;271.55;5.94;5.56;0.08;2.64
5.41;21.22;0.03;258.73;2.34;5.39;0.03;3.00
8.20;21.28;0.02;251.73;1.81;5.29;0.02;3.17
10.99;21.29;0.02;246.73;1.21;5.23;0.02;3.21
13.79;21.24;0.04;243.00;0.85;5.18;0.01;3.13
16.58;21.06;0.07;239.91;0.79;5.13;0.01;2.91
19.38;20.83;0.06;237.55;0.50;5.10;0.01;2.53
22.17;20.60;0.09;235.91;0.67;5.08;0.01;1.90
24.96;20.65;0.12;234.73;0.45;5.06;0.01;0.20
31.87;20.98;0.07;233.45;0.50;5.05;0.01;0.16
31.87;21.17;0.05;232.73;0.45;5.04;0.01;0.11
33.35;21.29;0.03;231.82;0.39;5.02;0.01;0.08
36.14;21.38;0.02;231.36;0.48;5.02;0.01;0.07
38.93;21.43;0.01;231.00;0.00;5.01;0.00;0.05
41.73;21.45;0.01;230.36;0.48;5.01;0.01;0.04
44.53;21.49;0.02;230.00;0.00;5.00;0.00;0.03
47.32;21.50;0.02;229.82;0.39;5.00;0.01;0.03
50.11;21.47;0.01;229.45;0.50;4.99;0.01;0.02
52.91;21.47;0.01;229.18;0.39;4.99;0.01;0.02
55.70;21.44;0.02;229.00;0.00;4.99;0.00;0.02
58.50;21.42;0.01;228.91;0.29;4.99;0.00;0.01
61.29;21.39;0.02;228.82;0.39;4.98;0.01;0.01
64.08;21.34;0.02;228.82;0.57;4.98;0.01;0.01
66.88;21.27;0.04;228.18;0.39;4.98;0.01;0.01
69.67;21.06;0.09;228.00;0.00;4.97;0.00;0.01
72.47;20.75;0.09;228.18;0.57;4.98;0.01;0.01
75.26;20.80;0.09;228.00;0.43;4.97;0.01;0.01
78.05;21.00;0.03;228.00;0.00;4.97;0.00;0.01
80.85;21.01;0.01;228.00;0.00;4.97;0.00;0.01
85.29;21.02;0.01;227.73;0.45;4.97;0.01;0.01
86.43;21.01;0.01;227.73;0.45;4.97;0.01;0.00
89.23;20.99;0.03;227.64;0.48;4.97;0.01;0.00
92.02;20.98;0.06;227.45;0.50;4.97;0.01;0.00
94.82;21.17;0.04;227.27;0.45;4.96;0.01;0.00
97.61;21.30;0.03;227.18;0.39;4.96;0.01;0.00
100.40;21.39;0.03;227.27;0.45;4.96;0.01;0.00
103.20;21.43;0.02;227.18;0.39;4.96;0.01;0.00
106.00;21.47;0.01;227.09;0.29;4.96;0.00;0.00
108.79;21.48;0.02;227.00;0.00;4.96;0.00;0.00
