0.00;17.36;5.17;645.36;4.96;10.59;0.07;3.48
0.01;17.37;5.18;645.45;5.07;10.59;0.07;4.64
3.63;19.05;0.02;659.36;4.70;10.78;0.06;5.34
6.42;19.09;0.01;666.91;1.24;10.88;0.02;5.74
9.22;19.13;0.01;671.27;1.14;10.94;0.02;5.88
12.01;19.18;0.02;674.45;1.16;10.98;0.02;5.78
14.81;19.22;0.02;675.82;1.40;11.00;0.02;5.42
17.60;19.28;0.02;677.82;0.57;11.02;0.01;4.74
20.39;19.33;0.02;679.00;0.43;11.04;0.01;3.56
23.19;19.39;0.02;680.18;0.39;11.06;0.01;0.17
28.91;19.45;0.02;681.09;0.29;11.07;0.00;0.14
28.92;19.48;0.02;681.82;0.39;11.08;0.01;0.09
31.57;19.52;0.02;682.45;0.50;11.09;0.01;0.06
34.36;19.55;0.02;683.09;0.29;11.09;0.00;0.05
37.16;19.59;0.02;683.36;0.48;11.10;0.01;0.04
39.95;19.62;0.02;684.09;0.29;11.11;0.00;0.03
42.75;19.66;0.02;684.55;0.50;11.11;0.01;0.03
45.54;19.69;0.02;685.00;0.43;11.12;0.01;0.02
48.33;19.72;0.01;685.45;0.50;11.13;0.01;0.02
51.13;19.74;0.01;685.91;0.29;11.13;0.00;0.02
54.55;19.76;0.02;686.09;0.29;11.14;0.00;0.02
56.72;19.79;0.02;686.09;0.29;11.14;0.00;0.02
59.51;19.83;0.01;686.64;0.48;11.14;0.01;0.02
62.31;19.92;0.10;686.91;0.29;11.15;0.00;0.01
65.10;20.46;0.15;687.00;0.00;11.15;0.00;0.01
67.90;20.84;0.07;687.45;0.50;11.15;0.01;0.01
70.69;21.03;0.04;687.18;0.39;11.15;0.01;0.01
73.48;21.17;0.03;687.55;0.50;11.15;0.01;0.01
76.28;21.27;0.03;687.64;0.48;11.16;0.01;0.01
79.07;21.33;0.02;687.91;0.29;11.16;0.00;0.01
82.14;21.37;0.03;688.00;0.00;11.16;0.00;0.01
84.66;21.41;0.02;688.09;0.29;11.16;0.00;0.01
87.45;21.45;0.01;688.18;0.39;11.16;0.01;0.01
90.25;21.40;0.04;688.27;0.45;11.16;0.01;0.01
93.04;21.30;0.04;688.64;0.48;11.17;0.01;0.01
95.84;21.19;0.02;688.45;0.50;11.17;0.01;0.01
98.63;21.12;0.02;688.82;0.39;11.17;0.01;0.01
101.42;21.06;0.03;688.91;0.29;11.17;0.00;0.01
104.22;21.01;0.01;688.91;0.29;11.17;0.00;0.00
107.01;21.01;0.02;689.00;0.00;11.17;0.00;0.00
109.80;20.97;0.01;689.09;0.29;11.18;0.00;0.00
112.60;20.96;0.02;689.18;0.39;11.18;0.01;0.00
115.39;20.91;0.02;689.09;0.29;11.18;0.00;0.00
118.19;20.81;0.06;689.18;0.39;11.18;0.01;0.00
120.98;20.61;0.07;689.09;0.29;11.18;0.00;0.00
123.77;20.45;0.03;689.36;0.48;11.18;0.01;0.00
126.57;20.36;0.02;689.45;0.50;11.18;0.01;0.00
129.36;20.34;0.01;689.82;0.39;11.19;0.01;0.00
132.16;20.34;0.01;689.91;0.29;11.19;0.00;0.00
134.95;20.33;0.00;689.64;0.48;11.18;0.01;0.00
138.84;20.30;0.02;690.00;0.43;11.19;0.01;0.00
140.54;20.29;0.02;689.91;0.29;11.19;0.00;0.00
143.34;20.26;0.02;689.91;0.29;11.19;0.00;0.00
146.13;20.23;0.02;690.00;0.00;11.19;0.00;0.00
148.92;20.21;0.01;690.09;0.29;11.19;0.00;0.00
151.72;20.19;0.02;690.00;0.00;11.19;0.00;0.00
154.51;20.17;0.01;690.27;0.45;11.19;0.01;0.00
157.31;20.16;0.01;690.18;0.39;11.19;0.01;0.00
160.10;20.13;0.02;690.27;0.45;11.19;0.01;0.00
162.89;20.12;0.02;690.18;0.39;11.19;0.01;0.00
