0.00; 24.42; 154.00
0.25; 24.45; 151.00
0.51; 24.45; 160.00
0.76; 24.45; 157.00
1.02; 24.45; 151.00
1.27; 24.42; 157.00
1.52; 24.45; 159.00
1.78; 24.45; 151.00
2.03; 24.45; 154.00
2.28; 24.45; 161.00
2.54; 24.45; 154.00
2.79; 24.42; 151.00
3.05; 24.45; 160.00
3.30; 24.42; 156.00
3.56; 24.48; 150.00
3.81; 24.45; 158.00
4.07; 24.45; 159.00
4.32; 24.45; 151.00
4.57; 24.45; 155.00
4.83; 24.42; 161.00
5.08; 24.45; 153.00
5.33; 24.45; 152.00
5.59; 24.48; 160.00
5.84; 24.45; 155.00
6.10; 24.45; 150.00
6.35; 24.42; 158.00
6.60; 24.45; 158.00
6.86; 24.45; 150.00
7.11; 24.45; 155.00
7.37; 24.42; 160.00
7.62; 24.45; 152.00
7.87; 24.45; 152.00
8.13; 24.45; 160.00
8.38; 24.45; 155.00
8.64; 24.45; 150.00
8.89; 24.45; 158.00
9.14; 24.45; 158.00
9.40; 24.45; 150.00
9.65; 24.45; 155.00
9.91; 24.45; 160.00
10.16; 24.45; 152.00
10.41; 24.45; 151.00
10.67; 24.45; 160.00
10.92; 24.45; 155.00
11.18; 24.45; 150.00
11.43; 24.45; 158.00
11.68; 24.45; 158.00
11.94; 24.45; 150.00
12.19; 24.45; 155.00
12.45; 24.42; 160.00
12.70; 24.45; 152.00
12.95; 24.45; 152.00
13.21; 24.45; 159.00
13.46; 24.45; 155.00
13.71; 24.45; 150.00
13.97; 24.45; 157.00
14.22; 24.48; 158.00
14.48; 24.45; 150.00
14.73; 24.48; 155.00
14.98; 24.45; 160.00
15.24; 24.45; 153.00
15.50; 24.42; 151.00
15.75; 24.45; 160.00
16.00; 24.45; 156.00
16.26; 24.45; 149.00
16.51; 24.45; 156.00
16.77; 24.42; 159.00
17.02; 24.45; 150.00
17.27; 24.45; 154.00
17.53; 24.45; 160.00
17.78; 24.45; 153.00
18.04; 24.48; 150.00
18.29; 24.45; 159.00
18.54; 24.45; 157.00
18.80; 24.42; 149.00
19.05; 24.45; 157.00
19.31; 24.45; 159.00
19.56; 24.45; 151.00
19.81; 24.45; 152.00
20.07; 24.45; 159.00
20.32; 24.45; 154.00
20.58; 24.45; 150.00
20.83; 24.45; 158.00
21.08; 24.45; 158.00
21.34; 24.45; 150.00
21.59; 24.45; 154.00
21.85; 24.45; 160.00
22.10; 24.45; 153.00
22.35; 24.45; 151.00
22.61; 24.45; 159.00
22.86; 24.45; 156.00
23.12; 24.45; 149.00
23.37; 24.45; 156.00
23.62; 24.45; 159.00
23.88; 24.45; 151.00
24.13; 24.45; 152.00
24.39; 24.42; 160.00
24.64; 24.45; 154.00
24.89; 24.45; 149.00
25.15; 24.42; 158.00
25.40; 24.45; 158.00
25.66; 24.45; 150.00
25.91; 24.45; 154.00
26.16; 24.45; 160.00
26.42; 24.48; 153.00
26.67; 24.45; 150.00
26.93; 24.45; 159.00
27.18; 24.42; 156.00
27.44; 24.45; 149.00
