0.00; 24.75; 560.00
0.25; 24.75; 566.00
0.51; 24.75; 561.00
0.76; 24.72; 558.00
1.02; 24.72; 566.00
1.27; 24.72; 565.00
1.52; 24.75; 558.00
1.78; 24.72; 564.00
2.03; 24.75; 567.00
2.28; 24.72; 560.00
2.54; 24.75; 561.00
2.79; 24.75; 568.00
3.05; 24.75; 564.00
3.30; 24.75; 560.00
3.55; 24.75; 567.00
3.81; 24.72; 568.00
4.06; 24.72; 560.00
4.32; 24.75; 565.00
4.57; 24.75; 570.00
4.82; 24.72; 564.00
5.08; 24.72; 562.00
5.33; 24.75; 570.00
5.59; 24.75; 568.00
5.84; 24.75; 561.00
6.09; 24.75; 568.00
6.35; 24.75; 571.00
6.60; 24.75; 563.00
6.86; 24.72; 564.00
7.11; 24.72; 572.00
7.36; 24.75; 568.00
7.62; 24.75; 568.00
7.87; 24.75; 564.00
8.12; 24.72; 564.00
8.38; 24.75; 573.00
8.63; 24.72; 569.00
8.89; 24.72; 563.00
9.14; 24.75; 571.00
9.40; 24.72; 573.00
9.65; 24.75; 564.00
9.91; 24.72; 566.00
10.16; 24.72; 569.00
10.41; 24.72; 570.00
10.67; 24.72; 574.00
10.92; 24.72; 567.00
11.18; 24.75; 568.00
11.43; 24.72; 575.00
11.68; 24.75; 571.00
11.94; 24.72; 566.00
12.19; 24.72; 573.00
12.45; 24.72; 575.00
12.70; 24.72; 568.00
12.95; 24.72; 570.00
13.21; 24.72; 577.00
13.46; 24.72; 571.00
13.72; 24.72; 568.00
13.97; 24.72; 576.00
14.22; 24.75; 576.00
14.48; 24.72; 569.00
14.73; 24.72; 573.00
14.99; 24.72; 578.00
15.24; 24.72; 573.00
15.49; 24.75; 570.00
15.75; 24.72; 578.00
16.00; 24.69; 577.00
16.26; 24.75; 569.00
16.51; 24.72; 576.00
16.76; 24.72; 580.00
17.02; 24.75; 571.00
17.27; 24.72; 572.00
17.52; 24.72; 580.00
17.78; 24.72; 576.00
18.03; 24.72; 571.00
18.29; 24.72; 577.00
18.54; 24.72; 579.00
18.79; 24.72; 572.00
19.05; 24.72; 575.00
19.30; 24.72; 582.00
19.56; 24.72; 576.00
19.81; 24.75; 573.00
20.06; 24.72; 580.00
20.32; 24.72; 580.00
20.57; 24.72; 574.00
20.83; 24.75; 577.00
21.08; 24.72; 581.00
21.34; 24.72; 576.00
21.59; 24.72; 574.00
21.85; 24.72; 583.00
22.10; 24.72; 579.00
22.35; 24.72; 574.00
22.61; 24.72; 580.00
22.86; 24.69; 583.00
23.12; 24.72; 575.00
23.37; 24.72; 576.00
23.62; 24.72; 584.00
23.88; 24.72; 579.00
24.13; 24.69; 575.00
24.39; 24.72; 582.00
24.64; 24.72; 583.00
24.89; 24.72; 576.00
25.15; 24.72; 580.00
25.40; 24.72; 588.00
25.66; 24.72; 578.00
25.91; 24.72; 578.00
26.16; 24.72; 588.00
26.42; 24.75; 581.00
26.67; 24.72; 576.00
26.93; 24.72; 582.00
27.18; 24.75; 584.00
27.43; 24.72; 579.00
27.69; 24.75; 579.00
27.94; 24.72; 586.00
28.20; 24.75; 582.00
28.45; 24.72; 578.00
28.70; 24.72; 585.00
28.96; 24.72; 587.00
29.21; 24.72; 591.00
29.47; 24.75; 668.00
29.72; 24.75; 591.00
29.97; 24.72; 587.00
30.23; 24.72; 588.00
30.48; 24.75; 575.00
30.74; 24.72; 580.00
30.99; 24.72; 571.00
31.24; 24.75; 584.00
31.50; 24.72; 587.00
31.75; 24.72; 580.00
