1.1537904739379883;23.43;139
2.304783821105957;23.43;139
3.4596986770629883;23.43;139
4.610684871673584;23.43;139
5.765657901763916;23.43;139
6.920575380325317;23.43;140
8.071552991867065;23.40;139
9.226470708847046;23.43;139
10.377509832382202;23.43;139
11.532428503036499;23.43;138
12.683411121368408;23.43;138
13.83833932876587;23.43;138
14.993335008621216;23.40;138
16.144251108169556;23.43;139
17.299206495285034;23.43;138
18.45018434524536;23.40;138
19.605177640914917;23.43;138
20.75615620613098;23.40;138
21.911076307296753;23.40;138
23.062056303024292;23.40;138
24.21694827079773;23.43;138
25.37192678451538;23.43;139
26.52293848991394;23.43;138
27.677884101867676;23.37;138
28.828823566436768;23.40;138
29.98378300666809;23.40;138
31.134727239608765;23.37;138
32.289644956588745;23.43;138
33.444632053375244;23.43;138
34.59564018249512;23.40;138
35.7505259513855;23.47;138
36.90150570869446;23.43;137
38.05646872520447;23.43;138
39.207355260849;23.43;138
40.36237573623657;23.43;137
41.513357639312744;23.43;138
42.668424129486084;23.43;138
43.82323908805847;23.43;137
44.97421860694885;23.43;137
46.12916541099548;23.43;138
47.28017568588257;23.43;137
48.43515181541443;23.43;137
49.586106300354004;23.47;137
50.74103307723999;23.47;137
51.8957736492157;23.47;138
53.04697227478027;23.47;137
54.20187997817993;23.43;137
55.35296416282654;23.50;137
56.507964849472046;23.47;137
57.65887427330017;23.47;137
58.81378483772278;23.47;138
59.964770793914795;23.47;137
61.119675159454346;23.47;137
62.27460837364197;23.47;137
63.42562222480774;23.47;137
64.58052229881287;23.50;137
65.73154878616333;23.47;137
66.88649654388428;23.50;137
68.03747224807739;23.47;137
69.19239640235901;23.50;137
70.34734654426575;23.47;137
71.49831223487854;23.50;137
72.65324330329895;23.50;137
73.80425214767456;23.47;137
74.95922350883484;23.50;137
76.11017560958862;23.47;136
77.26512432098389;23.47;137
78.41612792015076;23.50;137
79.57107448577881;23.50;136
80.7259738445282;23.47;137
81.87700247764587;23.47;137
83.03190207481384;23.47;137
84.18291544914246;23.47;137
85.33782410621643;23.47;136
86.48882961273193;23.50;137
87.64375352859497;23.47;137
88.79876041412354;23.47;136
89.94970774650574;23.47;137
91.10456991195679;23.47;137
92.25554513931274;23.47;136
93.41055631637573;23.47;137
94.56154370307922;23.47;136
95.71637153625488;23.47;136
96.86743998527527;23.47;137
98.02237391471863;23.47;136
99.17727899551392;23.47;137
100.32831597328186;23.50;137
101.483234167099;23.47;136
102.63427639007568;23.50;137
103.78914904594421;23.47;136
104.94012498855591;23.47;136
106.09509873390198;23.47;137
107.25003790855408;23.47;137
108.40109395980835;23.47;136
109.55578851699829;23.47;136
110.70703935623169;23.50;136
111.86196660995483;23.47;136
113.01289463043213;23.47;136
114.16783714294434;23.47;135
115.3227870464325;23.47;136
